Rv0813c	3140	1289	661	172	353	88	157	1108	534	407	459	47	98	9	747
Rv0814c	180	36	16	0	45	3	11	47	35	28	22	0	5	0	14
Rv0815c	195	188	16	3	0	10	95	44	43	19	68	0	15	0	39
Rv0816c	778	1154	103	150	4	26	50	328	176	144	256	25	25	3	178
Rv0817c	580	1899	28	8	42	5	25	49	175	114	93	9	16	3	276
Rv0818	5837	2996	3683	242	198	316	813	1131	2118	1327	2886	309	374	43	3822
Rv0819	4188	3662	965	174	165	132	359	869	1202	737	948	67	149	21	1345
Rv0820	4638	3540	569	926	374	226	617	1223	1246	882	1061	55	163	20	1105
Rv0821c	73326	12017	16280	14932	11135	7473	14554	20300	14756	8383	27992	4697	4489	551	13365
Rv0822c	9436	7320	4317	2285	1649	947	2656	2877	2746	2100	1564	356	803	107	4573
Rv0823c	22542	14309	32290	5936	1602	6521	16404	6826	8227	5751	15711	2829	2119	303	26366
Rv0824c	240975	60835	93810	29572	16039	12174	50969	62140	59304	41611	119205	27569	15798	1593	107572
Rv0825c	3756	2653	198	216	438	98	439	1081	722	508	391	170	54	13	419
Rv0826	1266	1673	240	128	110	19	75	325	252	141	316	179	33	7	522
Rv0827c	5443	2208	1319	169	90	196	178	1224	278	185	3274	492	70	9	1710
Rv0828c	82	1482	58	18	0	0	5	44	7	8	22	2	2	0	211
Rv0830	4215	3819	1128	106	126	32	311	605	661	339	2866	134	121	15	1448
Rv0831c	16413	6075	2755	732	659	190	1388	3043	4690	2709	4326	539	998	100	3504
Rv0832	189	528	219	0	0	16	22	20	64	29	89	82	14	0	272
Rv0833	651	437	416	0	15	72	101	59	200	96	141	38	17	1	347
Rv0834c	3916	2070	2828	438	188	1122	914	711	1245	497	2502	204	135	9	2683
Rv0835	1978	2482	463	306	265	95	269	442	463	246	709	249	77	4	608
Rv0836c	605	2435	226	144	321	100	119	324	166	85	292	9	18	0	476
Rv0837c	2481	3334	250	184	255	63	139	896	320	169	1312	88	53	4	785
Rv0838	1033	1787	215	48	32	18	71	187	127	73	284	74	17	0	429
Rv0839	3196	2333	467	390	280	322	1883	860	1108	679	729	108	165	19	614
Rv0840c	1041	3438	186	92	214	34	399	463	247	197	276	113	48	5	527
Rv0841	1734	719	75	34	60	41	100	696	197	193	149	127	33	3	193
Rv0842	2697	4646	979	217	113	359	263	813	600	267	797	18	101	8	1501
Rv0843	1354	2890	298	192	144	17	88	836	335	195	373	134	113	10	578
Rv0844c	2368	1171	1149	129	98	38	202	364	396	248	1338	67	85	10	1401
Rv0845	1363	4248	465	111	168	24	156	440	356	258	392	70	49	6	830
Rv0846c	1060	5985	4882	102	275	276	550	332	341	284	439	128	42	14	4519
Rv0847	703	5409	12696	409	301	639	548	121	279	291	387	120	60	9	11033
Rv0848	565	4052	5668	251	336	127	318	180	177	175	136	29	22	6	4664
Rv0849	783	6109	4376	813	502	158	366	352	231	207	248	59	23	5	4542
Rv0851c	913	2696	648	228	658	26	138	397	265	239	321	15	37	4	824
Rv0852	1256	2881	336	115	184	40	93	492	371	186	619	48	42	3	578
Rv0853c	4734	5385	542	967	809	107	293	2458	782	475	2216	701	100	13	969
Rv0854	6707	1577	712	193	135	61	236	1007	923	400	1841	644	153	11	924
Rv0855	1453	2491	525	257	85	51	106	364	272	160	999	47	33	4	733
Rv0856	3600	2798	1167	1094	624	426	1041	1201	2938	1600	1059	256	430	44	1382
Rv0857	4222	2658	1711	617	560	537	1102	703	1180	658	2276	79	218	32	2303
Rv0858c	1777	1459	144	48	63	10	45	429	316	226	293	42	52	2	274
Rv0859	24155	3396	3401	1980	1305	1124	2251	6643	6313	4220	7903	4415	1000	94	3585
Rv0860	28533	9923	12066	3822	3154	2561	5262	7633	9338	5619	19850	3532	1286	189	12132
Rv0861c	6115	5993	2808	445	634	465	1163	950	1560	1123	2856	213	308	35	3492
Rv0862c	1750	2514	951	111	118	54	257	292	570	350	1227	139	91	16	1224
Rv0863	4921	1525	1707	229	418	143	337	1071	1273	787	2086	233	180	13	1469
Rv0864	4902	1795	1558	510	335	286	507	751	1482	1007	1870	193	237	28	1696
Rv0865	2990	1603	1290	227	68	194	269	579	832	496	1785	50	138	20	1412
Rv0866	4773	2235	1078	666	202	252	407	728	1121	594	1248	69	152	20	1623
Rv0867c	2350	1688	167	118	132	54	153	191	588	663	280	104	54	5	445
Rv0868c	4061	1110	423	844	810	57	111	1716	608	421	666	26	90	6	481
Rv0869c	5448	1977	2708	1241	1068	612	725	1238	1231	570	2801	549	242	24	2721
Rv0870c	2328	1759	1013	387	305	110	173	812	595	375	454	233	96	8	856
Rv0871	2167	978	360	209	100	45	128	989	725	528	428	233	87	7	301
Rv0872c	7963	4917	5685	1500	747	3322	3765	1485	6116	2642	4595	484	382	192	7134
Rv0873	13183	10746	8257	2707	1946	892	2069	3239	4338	2636	10937	1220	717	76	7157
Rv0874c	2283	2400	1287	1048	753	962	753	576	667	321	1049	77	105	11	1392
Rv0875c	1110	1164	815	9	82	150	321	154	334	202	472	47	80	8	1051
Rv0876c	4557	5098	3579	696	650	696	848	891	1048	682	4059	137	249	29	4232
Rv0877	5002	5561	6650	927	489	1087	1081	1063	1872	1083	4150	498	272	27	6753
Rv0878c	9427	8756	390	500	987	97	496	1836	2608	1822	1494	362	295	79	1680
Rv0879c	312	231	139	4	0	1	14	101	41	46	94	30	9	1	89
Rv0880	354	579	66	14	4	9	17	49	57	45	23	0	5	0	143
Rv0881	2326	2478	84	334	121	12	43	439	313	303	682	233	37	2	491
Rv0882	556	266	73	36	16	2	36	130	234	160	208	24	18	1	94
Rv0883c	2004	1824	544	82	79	53	253	318	784	544	984	12	93	12	863
Rv0884c	2347	4481	2471	459	557	442	1094	536	1032	658	2579	278	199	35	3503
Rv0885	15194	4318	3672	18366	17812	490	2877	9115	2129	1151	16390	14153	324	40	3745
Rv0886	40750	4118	2172	40738	30222	684	5256	23410	4957	2633	17871	12861	669	76	2560
Rv0887c	120	628	45	289	98	21	51	134	61	29	152	8	7	2	94
Rv0888	19767	7351	720	5352	9622	134	639	9187	5483	3218	3421	1263	501	60	1608
Rv0889c	2958	3064	3738	17	140	117	412	448	832	473	1881	173	190	19	3895
Rv0890c	7201	7794	451	115	150	50	110	1490	1592	971	800	139	172	28	1180
Rv0891c	30605	6118	191	317	319	10	173	9964	5177	3760	378	481	522	118	856
Rv0892	6319	6386	397	608	758	12	68	1404	624	327	1161	165	81	12	1217
Rv0893c	1434	6419	120	257	716	8	45	459	290	272	691	38	40	6	765
Rv0894	2838	8762	380	381	605	10	81	992	753	429	749	125	131	10	1305
Rv0895	853	3279	118	150	152	1	19	151	150	125	351	3	16	7	522
Rv0896	72000	14755	12011	2126	2509	798	5700	14142	20145	11570	43796	5074	3823	409	11971
Rv0897c	6414	2146	887	476	368	265	559	1715	1020	692	1098	168	172	16	1101
Rv0898c	3533	2079	2777	1140	905	597	848	1170	1227	699	2002	278	290	39	3544
Rv0899	6639	4477	607	417	318	88	510	2336	1538	861	1225	634	268	13	1239
Rv0900	280	456	75	14	6	21	40	176	203	156	47	0	25	2	128
Rv0901	2146	1157	389	101	106	37	146	561	542	346	331	96	61	6	472
Rv0902c	3845	2611	2190	423	330	591	887	744	1152	733	1837	243	186	19	2004
Rv0903c	5724	3454	4899	493	424	1384	1783	612	1206	564	4347	507	195	22	4702
Rv0904c	1598	3598	419	201	111	57	211	342	312	252	722	91	43	4	817
Rv0905	18274	4154	3190	433	334	239	3896	1980	2647	1698	29716	2606	741	79	4002
Rv0906	1793	3008	1793	85	201	50	654	468	538	329	2990	324	111	16	2209
Rv0907	3511	4650	1284	777	545	34	474	884	684	536	2609	94	132	9	1804
Rv0908	5583	8969	1824	370	524	50	775	1559	2047	1353	2600	171	277	40	2724
Rv0909	21661	2894	1982	1837	776	508	3108	5145	9066	5500	3812	928	1858	181	2096
Rv0910	11420	3211	2919	876	500	256	859	3340	2931	1685	5580	1207	435	53	2250
Rv0911	1388	2103	179	79	122	23	70	425	391	216	222	121	55	6	381
Rv0912	909	1167	323	39	43	25	88	311	333	285	200	20	39	8	351
Rv0913c	5413	7717	3276	1918	1957	307	593	3119	1866	1102	3549	1029	299	24	4039
Rv0914c	7088	5400	4708	1770	969	708	1347	2531	3396	1700	7014	1534	568	114	5158
Rv0915c	546	1707	502	103	112	109	125	192	172	44	376	4	20	1	717
Rv0916c	142	773	182	0	13	18	22	61	17	7	23	28	3	0	116
Rv0917	4864	12388	635	541	546	67	223	1930	1151	829	1457	425	154	14	2098
Rv0918	426	1131	238	89	24	88	75	128	127	118	154	25	16	5	335
Rv0919	5011	3034	348	366	386	122	351	2311	1618	1196	654	402	286	50	693
Rv0920c	8462	10355	503	1014	713	72	358	2471	2403	2385	1397	515	502	52	1316
Rv0921	3663	4497	402	304	757	176	332	1602	879	728	256	165	93	19	1245
Rv0922	17680	5155	4302	1342	836	2281	3242	5187	4402	3334	6842	2019	635	82	3804
Rv0923c	2801	2125	1164	228	57	428	758	1042	975	727	1047	210	169	31	1261
Rv0924c	576	2213	73	153	79	4	27	335	139	161	184	26	9	6	367
Rv0925c	2752	2156	425	85	341	24	87	573	717	529	689	137	68	9	609
Rv0926c	1805	3288	586	164	198	77	182	805	631	338	1171	247	75	11	1000
Rv0927c	568	1262	223	124	41	50	29	131	117	77	169	49	15	2	247
Rv0928	18606	4239	938	1021	534	272	1017	2259	2783	1474	7764	1110	289	49	1600
Rv0929	1268	3251	473	53	47	56	132	310	472	271	598	93	53	8	767
Rv0930	4830	3545	793	98	228	117	426	1270	1513	1195	922	224	264	38	1222
Rv0931c	30151	13018	16234	954	797	1166	5539	5403	10318	6179	12599	1264	2140	220	16277
Rv0932c	56041	17476	25329	1555	1572	1657	6533	9897	17631	11421	28650	2225	3568	471	21091
Rv0933	71945	4121	507	1071	1329	47	860	9738	10067	5776	6598	1164	1126	339	913
Rv0934	10127	2915	729	365	211	38	367	1663	2525	1503	3887	328	365	50	916
Rv0935	7645	2368	1384	103	182	45	256	1298	2284	1580	3406	86	323	53	1587
Rv0936	9791	4500	946	461	357	54	367	2072	2643	1852	2213	116	395	47	1292
Rv0937c	5086	4882	2418	366	826	366	1166	1343	2660	1576	3149	396	420	82	2676
Rv0938	8798	10109	10593	563	235	1288	1494	2117	2975	1768	7870	775	657	78	10711
Rv0939	10494	10450	11237	1930	1477	2538	3268	2965	4017	2213	7093	1048	848	112	12163
Rv0940c	1332	2960	211	121	85	23	117	634	368	271	519	192	38	4	512
Rv0941c	1313	1573	382	145	185	111	152	512	303	177	560	202	35	4	469
Rv0942	6413	3175	3661	1036	1015	551	597	1613	1181	802	3556	302	172	25	4418
Rv0943c	101	1556	19	127	33	0	3	63	26	22	49	25	4	1	246
Rv0944	3564	628	50	52	55	0	71	1095	305	320	165	161	51	9	135
Rv0945	7329	3448	1071	487	246	62	505	1491	1350	983	3140	244	239	27	1163
Rv0946c	6469	5395	1478	740	1019	123	589	758	917	642	3866	308	267	37	2178
Rv0948c	5102	1228	127	325	196	12	162	1052	1016	932	417	144	145	18	271
Rv0949	4823	5725	2410	640	276	456	1037	1025	1685	1297	2985	216	287	38	3149
Rv0950c	7753	3689	2194	248	71	49	204	1105	2485	2051	2988	389	283	19	2206
Rv0951	20297	7677	3903	264	573	140	1879	2653	5365	4150	8912	739	570	64	3895
Rv0952	6231	2112	774	73	155	78	603	720	2145	1419	3580	244	271	40	960
Rv0953c	1115	1611	249	213	92	10	78	576	180	110	330	174	15	3	425
Rv0954	11084	4124	4161	431	728	238	1020	1942	4277	3043	5531	701	516	39	4189
Rv0955	5286	4163	1347	366	305	267	586	1240	2209	1394	1330	149	323	32	1851
Rv0956	6342	1329	127	44	60	50	219	953	1723	1262	280	295	106	10	320
Rv0957	10341	2168	693	211	94	78	453	1648	1928	1263	2299	214	233	39	902
Rv0958	2382	2176	1357	247	156	463	534	607	752	461	1067	19	97	11	1523
Rv0959	13237	3822	1740	1710	1654	842	1379	3170	2474	1421	3474	288	447	61	2069
Rv0959A	97	575	82	1	0	8	15	44	43	39	33	18	8	2	95
Rv0960	1078	775	279	123	23	25	64	275	234	170	241	31	51	8	294
Rv0961	3963	3063	1192	132	414	84	298	1220	1309	639	1705	324	195	18	1247
Rv0962c	330	3956	78	89	61	14	40	233	146	100	114	0	33	3	554
Rv0963c	382	2443	73	98	25	0	15	86	80	45	36	17	13	2	316
Rv0964c	276	1195	46	48	3	12	22	158	99	116	35	0	16	4	156
Rv0965c	5155	1356	464	298	150	93	274	1416	961	659	998	113	86	12	643
Rv0966c	8630	1831	1948	373	153	585	608	1145	1260	748	3270	240	145	12	1921
Rv0967	2975	2986	2911	1791	1487	405	442	680	762	646	726	541	170	37	3843
Rv0968	1825	1477	2100	780	623	329	359	385	500	281	1098	226	91	15	2305
Rv0969	2557	5650	7117	1951	1374	1752	1130	511	895	692	2091	101	154	33	6611
Rv0970	691	1854	1058	39	79	127	127	204	298	203	161	62	45	4	1458
Rv0971c	261	782	226	15	0	30	34	70	133	78	56	49	21	1	309
Rv0972c	2257	3189	639	120	128	77	223	606	921	641	1239	323	169	21	1118
Rv0973c	1738	3670	560	107	94	81	200	439	764	432	873	189	174	19	869
Rv0974c	1222	3244	374	87	62	23	91	361	337	215	743	79	75	9	808
Rv0975c	917	1647	312	43	6	29	93	166	310	150	585	44	30	8	622
Rv0976c	906	2007	290	89	29	15	95	311	250	161	548	68	34	0	648
Rv0977	4418	5092	932	325	761	95	225	1817	1094	603	1023	290	136	6	1701
Rv0978c	75	228	6	0	3	2	5	3	9	20	0	5	1	1	89
Rv0979A	1286	72	123	0	17	0	14	494	200	200	68	45	15	0	71
Rv0979c	315	498	10	0	19	3	31	121	111	151	70	22	12	1	71
Rv0980c	2292	900	139	39	28	29	86	474	379	322	320	150	57	11	358
Rv0981	2557	2177	1322	837	857	335	519	930	749	361	943	426	122	10	1472
Rv0982	35159	8853	9300	7010	7026	5737	5644	9422	7674	4970	7339	1843	1473	209	9434
Rv0983	16045	5340	6103	3557	3095	2531	3113	4002	4518	3158	5771	1813	803	86	5471
Rv0984	2933	1902	2555	457	590	612	829	531	1264	842	1889	311	213	21	2942
Rv0985c	3635	2076	254	337	131	38	127	1365	597	423	829	250	56	5	449
Rv0986	1237	3240	217	31	218	16	125	432	256	196	803	140	38	7	615
Rv0987	9899	11987	1413	532	2147	136	758	3450	2557	1872	3695	1364	267	36	2893
Rv0988	6796	7521	569	420	1454	110	693	1865	3585	2291	1548	763	317	71	1427
Rv0989c	5195	2702	187	31	238	15	150	1947	939	616	566	13	79	10	490
Rv0990c	369	1063	109	39	40	5	64	106	81	83	152	58	17	0	213
Rv0991c	1477	1481	1283	510	312	323	516	432	525	335	2060	797	43	3	1172
Rv0992c	1506	919	637	63	124	27	103	231	298	204	702	71	44	3	976
Rv0993	6778	3172	1326	164	244	162	357	1201	2519	1672	1679	288	304	53	1554
Rv0994	7913	3752	2723	672	568	294	875	1735	3428	2018	3999	541	503	72	2935
Rv0995	1629	1172	121	91	42	23	45	509	368	287	188	54	24	5	294
Rv0996	5089	3291	1695	130	89	284	696	823	1625	1083	2349	270	208	32	1907
Rv0997	1446	752	258	77	175	34	208	280	562	525	425	1	114	10	408
Rv0997a	3047	2027	425	412	225	39	246	911	670	628	752	251	150	10	761
Rv0998	3394	4149	1754	165	260	234	524	902	1172	634	2459	77	179	19	1974
Rv0999	847	1222	211	75	116	34	110	276	340	210	202	0	42	4	334
Rv1000c	5611	1887	2581	153	269	294	768	760	601	515	2959	106	124	18	2279
Rv1001	4952	2158	983	216	107	134	392	866	887	616	2608	154	169	12	1274
Rv1002c	5012	4719	831	105	174	93	414	776	961	617	1519	184	101	6	1387
Rv1003	1706	2348	428	188	199	11	125	257	587	368	445	62	63	7	648
Rv1004c	1334	973	579	87	188	108	142	275	325	193	600	39	60	2	712
Rv1005c	29392	2356	702	396	612	78	284	8652	1731	1079	1053	961	132	25	882
Rv1006	25503	5039	1267	574	609	84	931	5843	5162	4168	2636	598	629	81	1823
Rv1007c	6081	4645	1508	279	337	92	464	937	1088	757	3044	186	193	24	2044
Rv1008	1032	1360	64	24	53	1	27	249	119	142	156	39	7	0	231
Rv1009	9910	1670	1471	69	69	83	491	2272	2435	2356	2306	579	367	49	1459
Rv1010	1683	1857	177	17	58	17	72	275	545	550	273	8	67	9	384
Rv1011	1052	1175	338	11	28	22	91	147	333	216	615	50	53	6	501
Rv1012	222	596	41	0	0	7	20	56	54	27	59	14	5	0	81
Rv1013	12158	3324	1278	189	199	241	1234	908	2092	1037	4492	170	214	22	1510
Rv1014c	1468	1239	23	67	68	14	51	436	262	237	201	3	29	5	198
Rv1015c	5317	2669	367	152	163	32	284	2377	1138	1204	505	326	98	27	523
Rv1016c	7547	4091	1157	152	94	28	271	2293	1425	1040	1629	82	208	25	1373
Rv1017c	18005	3286	1692	564	479	104	872	4190	4401	3197	4561	816	534	59	1566
Rv1018c	4510	3578	1609	117	230	244	419	960	1593	1090	1528	253	198	18	1568
Rv1019	2464	2932	3221	488	393	628	952	397	793	472	2636	264	152	13	3506
Rv1020	16724	9541	8678	1059	736	1008	2348	2238	3709	2485	7281	591	719	70	9682
Rv1021	19739	5744	4554	771	1368	648	1647	3481	3603	2288	8681	964	763	65	4126
Rv1022	997	2311	658	68	21	65	163	199	411	268	314	36	60	7	664
Rv1023	6364	2720	528	185	303	113	542	1191	2593	1647	1854	472	290	77	897
Rv1024	949	996	163	32	17	22	125	242	387	314	224	1	85	8	300
Rv1025	1063	772	204	21	0	17	78	312	453	370	200	89	76	6	272
Rv1026	647	1216	274	3	8	10	39	157	216	199	226	27	34	0	322
Rv1027c	244	2578	293	88	169	32	69	180	89	43	115	0	7	1	436
Rv1028A	46	287	0	0	46	0	3	1	6	2	21	0	1	0	44
Rv1028c	2861	5572	1572	879	687	561	615	729	644	311	2480	352	106	12	2319
Rv1029	3973	7401	357	225	269	43	260	891	618	545	1437	230	63	10	1232
Rv1030	770	3829	160	148	139	18	61	394	225	136	374	7	21	2	688
Rv1031	415	1261	66	36	6	2	24	164	116	65	187	0	14	1	236
Rv1032c	4390	4445	764	311	150	119	372	1168	1119	658	1209	250	184	17	1209
Rv1033c	2776	4448	1376	194	314	192	417	747	847	440	1684	346	169	13	1652
Rv1037c	35	260	14	0	0	0	1	14	3	5	0	0	0	0	52
Rv1038c	159	790	16	24	17	3	8	60	50	48	40	2	10	1	112
Rv1039c	709	1383	71	248	233	32	62	264	142	133	248	148	12	4	283
Rv1040c	243	1859	86	125	114	14	18	90	54	34	109	19	8	0	333
Rv1041c	24	131	14	0	0	3	7	2	8	2	18	0	2	0	20
Rv1042c	99	203	18	0	14	0	2	65	53	38	10	15	3	0	24
Rv1043c	2287	3401	766	289	180	94	335	376	1101	947	633	81	161	34	1007
Rv1044	819	1749	886	84	36	98	125	82	197	104	834	34	57	8	1070
Rv1045	3829	3146	800	441	237	118	274	640	679	581	978	131	140	24	1090
Rv1047	82	347	5	0	0	0	0	0	1	1	11	36	0	0	36
Rv1048c	5080	3353	456	396	371	92	288	1222	472	354	2187	227	83	5	853
Rv1049	932	1557	835	659	456	981	614	123	219	103	426	48	46	3	1094
Rv1050	232	1600	185	473	189	660	424	41	57	42	131	34	9	2	400
Rv1051c	78	1953	15	89	28	29	16	125	19	9	132	81	3	3	257
Rv1052	946	1888	444	197	230	89	161	344	251	192	243	25	43	6	586
Rv1056	2886	2633	347	429	442	73	203	1046	454	284	925	408	76	10	662
Rv1057	238	2779	948	99	138	20	228	63	70	44	1081	389	11	1	1414
Rv1058	1695	6329	811	213	359	51	195	574	464	258	1800	201	53	6	1658
Rv1059	6437	4854	1928	328	554	494	979	1120	1953	1264	2744	351	301	47	2276
Rv1060	565	1616	108	110	67	20	69	158	235	131	118	42	22	2	299
Rv1061	4279	2768	649	192	365	268	858	512	1592	1062	2379	316	282	21	863
Rv1062	569	1045	211	38	43	61	83	118	132	97	166	0	21	4	325
Rv1063c	3178	2426	1961	705	751	368	484	439	459	307	2546	327	120	11	2822
Rv1064c	373	755	114	45	22	22	80	120	238	159	258	2	32	2	212
Rv1065	2953	1533	1009	90	97	88	497	868	996	589	804	88	158	15	973
Rv1066	784	220	269	1	0	19	116	81	168	115	344	25	38	0	267
Rv1067c	66	611	17	16	19	4	13	36	45	17	40	0	4	2	100
Rv1068c	228	1696	30	158	38	7	12	64	55	45	123	15	14	1	239
Rv1069c	8083	6092	2177	266	201	160	487	1015	1788	1128	3598	210	246	28	2461
Rv1070c	1210	1311	564	32	2	40	142	113	473	309	800	40	46	4	565
Rv1071c	4381	3794	1105	89	51	70	283	693	950	590	2382	296	137	17	1422
Rv1072	58736	15136	28314	11874	11073	9737	11129	22308	22328	12083	22500	6392	2476	302	27058
Rv1073	14065	4409	3431	1520	1820	491	1102	5447	3198	2340	2034	639	324	42	3499
Rv1074c	18197	5360	4842	699	541	388	1764	2924	4009	2280	7429	1216	632	58	4444
Rv1075c	911	2224	297	149	91	104	102	171	200	139	284	51	36	1	682
Rv1076	5760	6600	5436	2136	479	889	1011	2085	1549	510	14858	943	210	11	5906
Rv1077	6235	5435	4049	500	219	187	635	1203	1687	979	4515	539	299	42	5106
Rv1078	13281	2707	2517	183	160	61	477	2719	3667	2292	3821	274	392	38	2485
Rv1079	20088	4728	1154	269	667	72	449	4391	5066	3591	4954	249	480	62	1389
Rv1080c	7313	2119	805	555	1002	207	1019	2748	2616	2537	818	595	358	87	841
Rv1081c	870	935	148	30	54	9	66	157	219	171	166	155	31	3	266
Rv1082	4460	3072	1657	352	184	248	574	752	921	540	1431	200	146	13	1964
Rv1083	2531	482	413	105	183	58	209	682	305	145	2509	73	70	5	451
Rv1084	1790	1199	781	151	47	279	175	311	403	233	608	61	76	6	855
Rv1085c	1522	1320	322	148	34	10	87	275	416	387	416	52	52	8	508
Rv1086	2893	2803	1458	656	433	367	732	562	507	354	1432	105	132	15	1805
Rv1087	1164	1742	1024	70	55	355	291	319	614	264	394	78	81	5	1183
Rv1088	104	1069	44	20	0	3	7	29	15	8	13	19	0	0	126
Rv1088a	312	1140	51	44	1	2	8	59	45	19	64	9	3	0	186
Rv1091	2521	2019	903	112	164	216	665	378	853	577	1404	183	101	20	1529
Rv1092c	7997	4674	1333	96	161	103	947	1146	1563	817	6457	379	403	43	2278
Rv1093	5952	2612	1946	102	100	369	1742	925	1506	876	4335	386	218	20	2062
Rv1094	1349490	49263	74155	20757	3809	16532	165182	207850	151634	126423	371452	122027	35481	6568	96497
Rv1095	11515	5498	5879	676	355	657	4003	2664	5614	4440	5223	429	830	185	5564
Rv1096	6861	2912	661	277	236	83	457	1399	1799	1597	1469	130	263	42	1069
Rv1097c	14349	1539	497	313	103	120	1210	2320	4617	2826	6468	631	993	99	886
Rv1098c	9956	4437	1072	195	82	70	644	1711	2797	2160	2668	426	368	64	1533
Rv1099c	6190	3298	695	68	137	42	377	1224	2741	2218	1190	275	388	43	1062
Rv1100	2938	2768	2034	223	135	392	614	397	806	475	3276	149	133	27	2685
Rv1101c	5773	3703	1542	335	444	412	872	1140	1559	918	1914	31	265	28	1784
Rv1102c	6282	1311	960	273	446	100	318	1579	863	685	1248	261	132	13	1135
Rv1103c	2134	1129	1067	185	97	284	404	397	516	257	855	75	78	6	1019
Rv1106c	5498	4538	711	881	731	79	384	1282	957	930	1663	598	186	12	991
Rv1107c	22380	1528	1124	836	352	252	1004	3817	5740	3319	4499	292	999	160	1596
Rv1108c	7052	3113	2509	326	108	217	416	969	1660	1145	2389	24	300	57	2337
Rv1109c	10719	4818	5454	1218	916	370	1516	3057	4806	2756	5917	881	1380	143	5590
Rv1110	12793	5559	8902	2605	1180	1866	3121	1457	2817	1124	9309	653	483	37	9427
Rv1111c	7483	3403	1265	329	387	105	376	1474	1768	2061	2577	1299	219	20	1399
Rv1112	2923	3405	136	149	260	10	55	307	566	407	247	126	39	9	527
Rv1113	2699	1487	462	274	619	92	274	475	1030	663	592	37	97	25	595
Rv1114	415	1250	167	40	149	34	54	76	145	132	62	6	19	1	214
Rv1115	562	4029	102	79	275	15	55	138	183	159	79	0	12	2	462
Rv1116	138	650	10	0	130	4	1	16	36	14	54	0	3	0	51
Rv1117	10847	1694	1280	673	278	193	811	1846	1452	855	3432	325	460	24	1303
Rv1118c	895	922	188	70	54	25	52	242	360	274	149	32	51	8	269
Rv1119c	13	79	0	0	0	0	2	0	4	3	0	0	0	1	18
Rv1120c	584	1454	26	85	78	6	13	121	123	81	67	12	9	1	234
Rv1121	6254	4637	2016	332	341	656	1187	1436	2173	1424	2604	423	353	46	2204
Rv1122	2591	2791	976	213	307	351	585	622	1345	818	951	37	165	17	1079
Rv1123c	2596	1563	1928	155	32	88	273	557	768	459	1490	111	87	9	1580
Rv1124	615	1387	427	43	0	33	64	150	161	76	358	39	31	3	625
Rv1125	565	2218	158	112	153	13	83	279	219	150	245	43	32	4	418
Rv1126c	779	1317	553	66	147	33	129	377	270	196	258	36	51	3	508
Rv1127c	18532	4249	1835	1221	1709	399	1497	3746	2436	1415	10049	1701	498	71	2433
Rv1128c	3114	4209	441	124	184	296	1049	937	490	407	509	330	78	6	882
Rv1129c	793	4176	148	115	93	23	2238	138	155	244	315	17	29	7	627
Rv1130	1039	5270	530	388	183	71	16779	230	478	1999	789	199	69	39	967
Rv1131	809	3902	269	110	301	18	4281	273	309	764	265	0	48	32	620
Rv1132	12820	7810	1241	52	134	77	1714	2246	6468	3604	3665	348	1077	184	1846
Rv1133c	23208	8288	12118	212	127	522	2611	3115	8265	3819	14673	659	1309	140	10889
Rv1134	241	249	74	88	38	8	12	51	57	58	80	53	4	1	76
Rv1135c	1726	13996	472	515	581	90	168	730	623	325	631	191	70	8	2099
Rv1138a	245	871	13	2	117	1	2	67	33	28	17	0	4	0	132
Rv1138c	2643	2537	315	295	82	52	118	727	551	329	584	130	100	10	583
Rv1139c	641	1899	254	279	151	40	102	254	274	173	194	89	39	4	519
Rv1140	3589	2259	1154	53	38	122	295	1003	823	440	1228	153	114	10	1255
Rv1141c	3659	2790	302	210	264	58	205	1166	752	446	460	164	66	5	619
Rv1142c	3492	2770	3384	142	80	66	187	480	618	350	1770	68	222	19	4010
Rv1143	2987	2541	198	27	186	9	125	393	625	492	572	180	98	16	539
Rv1144	4427	2277	808	165	83	7	93	3714	988	1199	1335	207	171	42	1234
Rv1145	522	2993	128	192	78	9	56	189	214	137	450	146	28	2	492
Rv1146	1832	4087	286	92	70	27	119	522	355	306	355	23	56	9	756
Rv1147	467	1299	133	66	20	73	88	164	189	130	171	1	23	4	233
Rv1148c	8665	5008	1599	4703	2070	3553	3413	2752	1645	1799	2572	623	186	39	2424
Rv1149	9	107	2	0	0	0	1	0	6	2	0	0	0	0	20
Rv1151c	1888	2286	581	314	280	54	157	429	337	182	800	270	35	4	779
Rv1152	1723	964	912	380	277	265	355	287	310	175	1053	110	103	9	1298
Rv1153c	2463	2068	472	773	447	142	188	661	514	328	550	398	64	9	751
Rv1154c	2954	1897	1884	472	281	164	239	858	492	309	2439	545	100	5	2757
Rv1155	2117	1757	666	427	219	194	440	486	737	358	1623	35	240	26	966
Rv1155a	1765	1445	1302	556	423	158	282	442	471	340	675	104	108	13	1973
Rv1156	14205	6845	6273	1309	854	830	2673	3103	6896	3545	9189	1090	1125	250	6836
Rv1157c	4284	1123	663	43	38	58	389	699	1573	1067	1181	156	252	43	828
Rv1158c	19398	1403	565	18	0	49	389	1985	4250	2282	3025	248	319	35	507
Rv1159	8379	8392	3451	1449	1999	617	1008	2640	2281	1195	3637	638	445	39	4576
Rv1159A	2177	1620	2010	672	774	454	454	724	1091	605	909	233	178	14	2686
Rv1160	406	480	47	21	13	1	19	182	97	57	57	1	13	0	129
